YEAR,CYCLE,PLOT,REP,TRT,ROTATION,CURRENT,CURRENT_SIMPLE,PREVIOUS,PREVIOUS_SIMPLE,PREV_GROUP,WINTER_PLANT,NSPECIES,CROP_DIV,LENGTH,AGE,YIELD_KGHA
2002,1,337,3,17,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,2,2239
2002,1,401,4,8,CSSwS,Corn,Corn,Soy,Soy,Legume,FALSE,3,1.039720771,4,2,3264
2002,1,402,4,30,COWwS,Wwheat,Wheat,Oat,Oat,C3,TRUE,4,1.386294361,4,2,2067
2002,1,403,4,23,CCSSw,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,2,1665
2002,1,404,4,11,CPWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,2,2291
2002,1,405,4,2,CSfSwS,Swheat,Wheat,Sun,Sun,Forbe,FALSE,4,1.386294361,4,2,1219
2002,1,406,4,17,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,2,1838
2002,1,407,4,10,CPWwS,Wwheat,Wheat,Pea,Pea,Legume,TRUE,4,1.386294361,4,2,2153
2002,1,408,4,12,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,2,3960
2002,1,409,4,29,COWwS,Oat,Oat,Corn,Corn,C4,FALSE,4,1.386294361,4,2,3486
2002,1,411,4,25,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,2,1787
2002,1,412,4,1,CSfSwS,Sun,Sun,Corn,Corn,C4,FALSE,4,1.386294361,4,2,NA
2002,1,413,4,31,COWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,2,1781
2002,1,414,4,15,CCaWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,2,2070
2002,1,415,4,16,CCaWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,2,4750
2002,1,416,4,6,CSSwS,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,2,NA
2002,1,417,4,13,CCaWwS,Can,Can,Corn,Corn,C4,FALSE,4,1.386294361,4,2,NA
2002,1,418,4,22,CCSSw,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,2,1360
2002,1,419,4,19,CSSwSf,Sun,Sun,Swheat,Wheat,C3,FALSE,4,1.386294361,4,2,NA
2002,1,421,4,9,CPWwS,Pea,Pea,Corn,Corn,C4,FALSE,4,1.386294361,4,2,1278
2002,1,422,4,27,CSSwP,Pea,Pea,Swheat,Wheat,C3,FALSE,4,1.386294361,4,2,1381
2002,1,423,4,32,COWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,2,NA
2002,1,424,4,4,CSfSwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,2,4828
2002,1,425,4,7,CSSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,3,1.039720771,4,2,1885
2002,1,426,4,26,CSSwP,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,2,1758
2002,1,427,4,34,CS,Corn,Corn,Soy,Soy,Legume,FALSE,2,0.693147181,2,2,4187
2002,1,428,4,5,CSSwS,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,2,1814
2002,1,429,4,24,CCSSw,Corn,Corn,Swheat,Wheat,C3,FALSE,3,1.039720771,4,2,3588
2002,1,430,4,18,CSSwSf,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,2,1712
2002,1,431,4,28,CSSwP,Corn,Corn,Pea,Pea,Legume,FALSE,4,1.386294361,4,2,3558
2002,1,432,4,20,CSSwSf,Corn,Corn,Sun,Sun,Forbe,FALSE,4,1.386294361,4,2,3083
2002,1,434,4,33,CS,Soy,Soy,Corn,Corn,C4,FALSE,2,0.693147181,2,2,1712
2002,1,435,4,3,CSfSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,4,1.386294361,4,2,1745
2002,1,436,4,14,CCaWwS,Wwheat,Wheat,Can,Can,Forbe,TRUE,4,1.386294361,4,2,3017
2002,1,437,4,21,CCSSw,Corn,Corn,Corn,Corn,C4,FALSE,3,1.039720771,4,2,2019
2003,1,101,1,2,CSfSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,2697
2003,1,102,1,13,CCaWwS,Wwheat,Wheat,Can,Can,Forbe,TRUE,4,1.386294361,4,3,3268
2003,1,103,1,16,CCaWwS,Can,Can,Corn,Corn,C4,FALSE,4,1.386294361,4,3,1668
2003,1,104,1,29,COWwS,Wwheat,Wheat,Oat,Oat,C3,TRUE,4,1.386294361,4,3,3742
2003,1,105,1,28,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,1927
2003,1,107,1,24,CCSSw,Corn,Corn,Corn,Corn,C4,FALSE,3,1.039720771,4,3,NA
2003,1,108,1,30,COWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,1956
2003,1,109,1,14,CCaWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,2084
2003,1,110,1,20,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2126
2003,1,112,1,23,CCSSw,Corn,Corn,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,7220
2003,1,113,1,34,CS,Soy,Soy,Corn,Corn,C4,FALSE,2,0.693147181,2,3,2082
2003,1,114,1,7,CSSwS,Corn,Corn,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,5778
2003,1,115,1,22,CCSSw,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,4011
2003,1,117,1,12,CPWwS,Pea,Pea,Corn,Corn,C4,FALSE,4,1.386294361,4,3,3290
2003,1,118,1,26,CSSwP,Pea,Pea,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,3195
2003,1,119,1,21,CCSSw,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,2429
2003,1,120,1,11,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,6901
2003,1,121,1,15,CCaWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,6990
2003,1,122,1,19,CSSwSf,Corn,Corn,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,5778
2003,1,123,1,9,CPWwS,Wwheat,Wheat,Pea,Pea,Legume,TRUE,4,1.386294361,4,3,3653
2003,1,124,1,18,CSSwSf,Sun,Sun,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,401
2003,1,125,1,10,CPWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,1808
2003,1,126,1,3,CSfSwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7824
2003,1,127,1,6,CSSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,2129
2003,1,128,1,4,CSfSwS,Sun,Sun,Corn,Corn,C4,FALSE,4,1.386294361,4,3,454
2003,1,129,1,32,COWwS,Oat,Oat,Corn,Corn,C4,FALSE,4,1.386294361,4,3,3602
2003,1,130,1,27,CSSwP,Corn,Corn,Pea,Pea,Legume,FALSE,4,1.386294361,4,3,8240
2003,1,131,1,25,CSSwP,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,3553
2003,1,132,1,31,COWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7392
2003,1,133,1,33,CS,Corn,Corn,Soy,Soy,Legume,FALSE,2,0.693147181,2,3,5781
2003,1,134,1,5,CSSwS,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,3825
2003,1,135,1,8,CSSwS,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,1815
2003,1,136,1,17,CSSwSf,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,3524
2003,1,137,1,1,CSfSwS,Swheat,Wheat,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,3165
2003,1,202,2,2,CSfSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,2416
2003,1,203,2,4,CSfSwS,Sun,Sun,Corn,Corn,C4,FALSE,4,1.386294361,4,3,556
2003,1,204,2,31,COWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,8850
2003,1,205,2,18,CSSwSf,Sun,Sun,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,NA
2003,1,206,2,11,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,6901
2003,1,207,2,29,COWwS,Wwheat,Wheat,Oat,Oat,C3,TRUE,4,1.386294361,4,3,3987
2003,1,208,2,14,CCaWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,1935
2003,1,209,2,17,CSSwSf,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,3566
2003,1,210,2,1,CSfSwS,Swheat,Wheat,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,3202
2003,1,211,2,23,CCSSw,Corn,Corn,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,5725
2003,1,212,2,5,CSSwS,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,3800
2003,1,213,2,26,CSSwP,Pea,Pea,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,3223
2003,1,214,2,8,CSSwS,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,2035
2003,1,215,2,16,CCaWwS,Can,Can,Corn,Corn,C4,FALSE,4,1.386294361,4,3,1778
2003,1,217,2,25,CSSwP,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,3667
2003,1,218,2,3,CSfSwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,6772
2003,1,219,2,22,CCSSw,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,3330
2003,1,220,2,33,CS,Corn,Corn,Soy,Soy,Legume,FALSE,2,0.693147181,2,3,5277
2003,1,221,2,10,CPWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,2012
2003,1,222,2,12,CPWwS,Pea,Pea,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2932
2003,1,223,2,30,COWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,2051
2003,1,225,2,6,CSSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,1989
2003,1,226,2,21,CCSSw,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,2187
2003,1,227,2,27,CSSwP,Corn,Corn,Pea,Pea,Legume,FALSE,4,1.386294361,4,3,8073
2003,1,228,2,24,CCSSw,Corn,Corn,Corn,Corn,C4,FALSE,3,1.039720771,4,3,4464
2003,1,229,2,7,CSSwS,Corn,Corn,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,6990
2003,1,230,2,34,CS,Soy,Soy,Corn,Corn,C4,FALSE,2,0.693147181,2,3,1990
2003,1,231,2,19,CSSwSf,Corn,Corn,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,5788
2003,1,232,2,32,COWwS,Oat,Oat,Corn,Corn,C4,FALSE,4,1.386294361,4,3,3436
2003,1,233,2,28,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2152
2003,1,234,2,20,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2106
2003,1,235,2,9,CPWwS,Wwheat,Wheat,Pea,Pea,Legume,TRUE,4,1.386294361,4,3,4080
2003,1,236,2,13,CCaWwS,Wwheat,Wheat,Can,Can,Forbe,TRUE,4,1.386294361,4,3,3660
2003,1,237,2,15,CCaWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7103
2003,1,301,3,27,CSSwP,Corn,Corn,Pea,Pea,Legume,FALSE,4,1.386294361,4,3,9058
2003,1,302,3,10,CPWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,1863
2003,1,303,3,32,COWwS,Oat,Oat,Corn,Corn,C4,FALSE,4,1.386294361,4,3,3135
2003,1,304,3,11,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,6968
2003,1,305,3,21,CCSSw,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,2131
2003,1,308,3,16,CCaWwS,Can,Can,Corn,Corn,C4,FALSE,4,1.386294361,4,3,1657
2003,1,309,3,1,CSfSwS,Swheat,Wheat,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,2906
2003,1,310,3,34,CS,Soy,Soy,Corn,Corn,C4,FALSE,2,0.693147181,2,3,1789
2003,1,311,3,2,CSfSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,NA
2003,1,312,3,12,CPWwS,Pea,Pea,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2848
2003,1,313,3,20,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2000
2003,1,314,3,26,CSSwP,Pea,Pea,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,3152
2003,1,315,3,23,CCSSw,Corn,Corn,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,6583
2003,1,316,3,5,CSSwS,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,3446
2003,1,317,3,15,CCaWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7318
2003,1,318,3,31,COWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7378
2003,1,319,3,7,CSSwS,Corn,Corn,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,7514
2003,1,320,3,6,CSSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,2258
2003,1,321,3,19,CSSwSf,Corn,Corn,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,6266
2003,1,322,3,24,CCSSw,Corn,Corn,Corn,Corn,C4,FALSE,3,1.039720771,4,3,3754
2003,1,323,3,25,CSSwP,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,2785
2003,1,324,3,4,CSfSwS,Sun,Sun,Corn,Corn,C4,FALSE,4,1.386294361,4,3,504
2003,1,325,3,14,CCaWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,2169
2003,1,327,3,28,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2043
2003,1,328,3,30,COWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,1880
2003,1,329,3,22,CCSSw,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,3345
2003,1,330,3,29,COWwS,Wwheat,Wheat,Oat,Oat,C3,TRUE,4,1.386294361,4,3,3874
2003,1,331,3,3,CSfSwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,6608
2003,1,332,3,33,CS,Corn,Corn,Soy,Soy,Legume,FALSE,2,0.693147181,2,3,5655
2003,1,333,3,9,CPWwS,Wwheat,Wheat,Pea,Pea,Legume,TRUE,4,1.386294361,4,3,4005
2003,1,334,3,8,CSSwS,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,2270
2003,1,335,3,13,CCaWwS,Wwheat,Wheat,Can,Can,Forbe,TRUE,4,1.386294361,4,3,3960
2003,1,336,3,18,CSSwSf,Sun,Sun,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,316
2003,1,337,3,17,CSSwSf,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,3416
2003,1,401,4,8,CSSwS,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,2021
2003,1,402,4,30,COWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,2119
2003,1,403,4,23,CCSSw,Corn,Corn,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,NA
2003,1,404,4,11,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7864
2003,1,405,4,2,CSfSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,2540
2003,1,406,4,17,CSSwSf,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,3295
2003,1,407,4,10,CPWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,1806
2003,1,408,4,12,CPWwS,Pea,Pea,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2644
2003,1,409,4,29,COWwS,Wwheat,Wheat,Oat,Oat,C3,TRUE,4,1.386294361,4,3,4045
2003,1,411,4,25,CSSwP,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,3595
2003,1,412,4,1,CSfSwS,Swheat,Wheat,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,2880
2003,1,413,4,31,COWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7554
2003,1,414,4,15,CCaWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,6421
2003,1,415,4,16,CCaWwS,Can,Can,Corn,Corn,C4,FALSE,4,1.386294361,4,3,1536
2003,1,416,4,6,CSSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,3,1.039720771,4,3,1757
2003,1,417,4,13,CCaWwS,Wwheat,Wheat,Can,Can,Forbe,TRUE,4,1.386294361,4,3,3719
2003,1,418,4,22,CCSSw,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,3500
2003,1,419,4,19,CSSwSf,Corn,Corn,Sun,Sun,Forbe,FALSE,4,1.386294361,4,3,5840
2003,1,421,4,9,CPWwS,Wwheat,Wheat,Pea,Pea,Legume,TRUE,4,1.386294361,4,3,3733
2003,1,422,4,27,CSSwP,Corn,Corn,Pea,Pea,Legume,FALSE,4,1.386294361,4,3,7704
2003,1,423,4,32,COWwS,Oat,Oat,Corn,Corn,C4,FALSE,4,1.386294361,4,3,3746
2003,1,424,4,4,CSfSwS,Sun,Sun,Corn,Corn,C4,FALSE,4,1.386294361,4,3,577
2003,1,425,4,7,CSSwS,Corn,Corn,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,6670
2003,1,426,4,26,CSSwP,Pea,Pea,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,3394
2003,1,427,4,34,CS,Soy,Soy,Corn,Corn,C4,FALSE,2,0.693147181,2,3,2005
2003,1,428,4,5,CSSwS,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,3,3518
2003,1,429,4,24,CCSSw,Corn,Corn,Corn,Corn,C4,FALSE,3,1.039720771,4,3,4256
2003,1,430,4,18,CSSwSf,Sun,Sun,Swheat,Wheat,C3,FALSE,4,1.386294361,4,3,353
2003,1,431,4,28,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,2071
2003,1,432,4,20,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,3,1963
2003,1,434,4,33,CS,Corn,Corn,Soy,Soy,Legume,FALSE,2,0.693147181,2,3,6373
2003,1,435,4,3,CSfSwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,3,7014
2003,1,436,4,14,CCaWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,3,1961
2003,1,437,4,21,CCSSw,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,3,2108
2004,1,101,1,2,CSfSwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,7387
2004,1,102,1,13,CCaWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,4,1620
2004,1,103,1,16,CCaWwS,Wwheat,Wheat,Can,Can,Forbe,TRUE,4,1.386294361,4,4,3827
2004,1,104,1,29,COWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,4,1670
2004,1,105,1,28,CSSwP,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,3672
2004,1,107,1,24,CCSSw,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,4,2113
2004,1,108,1,30,COWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,7262
2004,1,109,1,14,CCaWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,7587
2004,1,110,1,20,CSSwSf,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,4163
2004,1,112,1,23,CCSSw,Corn,Corn,Corn,Corn,C4,FALSE,3,1.039720771,4,4,3261
2004,1,113,1,34,CS,Corn,Corn,Soy,Soy,Legume,FALSE,2,0.693147181,2,4,6903
2004,1,114,1,7,CSSwS,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,4,2069
2004,1,115,1,22,CCSSw,Corn,Corn,Swheat,Wheat,C3,FALSE,3,1.039720771,4,4,7165
2004,1,117,1,12,CPWwS,Wwheat,Wheat,Pea,Pea,Legume,TRUE,4,1.386294361,4,4,4426
2004,1,118,1,26,CSSwP,Corn,Corn,Pea,Pea,Legume,FALSE,4,1.386294361,4,4,8247
2004,1,119,1,21,CCSSw,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,4,4251
2004,1,120,1,11,CPWwS,Pea,Pea,Corn,Corn,C4,FALSE,4,1.386294361,4,4,1886
2004,1,121,1,15,CCaWwS,Can,Can,Corn,Corn,C4,FALSE,4,1.386294361,4,4,1815
2004,1,122,1,19,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,4,2209
2004,1,123,1,9,CPWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,4,1723
2004,1,124,1,18,CSSwSf,Corn,Corn,Sun,Sun,Forbe,FALSE,4,1.386294361,4,4,7761
2004,1,125,1,10,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,6893
2004,1,126,1,3,CSfSwS,Sun,Sun,Corn,Corn,C4,FALSE,4,1.386294361,4,4,3916
2004,1,127,1,6,CSSwS,Corn,Corn,Soy,Soy,Legume,FALSE,3,1.039720771,4,4,7711
2004,1,128,1,4,CSfSwS,Swheat,Wheat,Sun,Sun,Forbe,FALSE,4,1.386294361,4,4,4549
2004,1,129,1,32,COWwS,Wwheat,Wheat,Oat,Oat,C3,TRUE,4,1.386294361,4,4,4796
2004,1,130,1,27,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,4,2224
2004,1,131,1,25,CSSwP,Pea,Pea,Swheat,Wheat,C3,FALSE,4,1.386294361,4,4,2611
2004,1,132,1,31,COWwS,Oat,Oat,Corn,Corn,C4,FALSE,4,1.386294361,4,4,5963
2004,1,133,1,33,CS,Soy,Soy,Corn,Corn,C4,FALSE,2,0.693147181,2,4,2060
2004,1,134,1,5,CSSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,3,1.039720771,4,4,2391
2004,1,135,1,8,CSSwS,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,4,4015
2004,1,136,1,17,CSSwSf,Sun,Sun,Swheat,Wheat,C3,FALSE,4,1.386294361,4,4,1935
2004,1,137,1,1,CSfSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,4,1.386294361,4,4,2688
2004,1,202,2,2,CSfSwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,8234
2004,1,203,2,4,CSfSwS,Swheat,Wheat,Sun,Sun,Forbe,FALSE,4,1.386294361,4,4,4067
2004,1,204,2,31,COWwS,Oat,Oat,Corn,Corn,C4,FALSE,4,1.386294361,4,4,6396
2004,1,205,2,18,CSSwSf,Corn,Corn,Sun,Sun,Forbe,FALSE,4,1.386294361,4,4,6737
2004,1,206,2,11,CPWwS,Pea,Pea,Corn,Corn,C4,FALSE,4,1.386294361,4,4,2163
2004,1,207,2,29,COWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,4,1714
2004,1,208,2,14,CCaWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,7473
2004,1,209,2,17,CSSwSf,Sun,Sun,Swheat,Wheat,C3,FALSE,4,1.386294361,4,4,2149
2004,1,210,2,1,CSfSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,4,1.386294361,4,4,2611
2004,1,211,2,23,CCSSw,Corn,Corn,Corn,Corn,C4,FALSE,3,1.039720771,4,4,3642
2004,1,212,2,5,CSSwS,Soy,Soy,Swheat,Wheat,C3,FALSE,3,1.039720771,4,4,1757
2004,1,213,2,26,CSSwP,Corn,Corn,Pea,Pea,Legume,FALSE,4,1.386294361,4,4,7973
2004,1,214,2,8,CSSwS,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,4,3559
2004,1,215,2,16,CCaWwS,Wwheat,Wheat,Can,Can,Forbe,TRUE,4,1.386294361,4,4,3417
2004,1,217,2,25,CSSwP,Pea,Pea,Swheat,Wheat,C3,FALSE,4,1.386294361,4,4,2495
2004,1,218,2,3,CSfSwS,Sun,Sun,Corn,Corn,C4,FALSE,4,1.386294361,4,4,3401
2004,1,219,2,22,CCSSw,Corn,Corn,Swheat,Wheat,C3,FALSE,3,1.039720771,4,4,6301
2004,1,220,2,33,CS,Soy,Soy,Corn,Corn,C4,FALSE,2,0.693147181,2,4,2112
2004,1,221,2,10,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,7119
2004,1,222,2,12,CPWwS,Wwheat,Wheat,Pea,Pea,Legume,TRUE,4,1.386294361,4,4,4298
2004,1,223,2,30,COWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,7475
2004,1,225,2,6,CSSwS,Corn,Corn,Soy,Soy,Legume,FALSE,3,1.039720771,4,4,6475
2004,1,226,2,21,CCSSw,Swheat,Wheat,Soy,Soy,Legume,FALSE,3,1.039720771,4,4,4082
2004,1,227,2,27,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,4,2116
2004,1,228,2,24,CCSSw,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,4,1812
2004,1,229,2,7,CSSwS,Soy,Soy,Corn,Corn,C4,FALSE,3,1.039720771,4,4,1918
2004,1,230,2,34,CS,Corn,Corn,Soy,Soy,Legume,FALSE,2,0.693147181,2,4,6306
2004,1,231,2,19,CSSwSf,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,4,2259
2004,1,232,2,32,COWwS,Wwheat,Wheat,Oat,Oat,C3,TRUE,4,1.386294361,4,4,4328
2004,1,233,2,28,CSSwP,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,4095
2004,1,234,2,20,CSSwSf,Swheat,Wheat,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,4237
2004,1,235,2,9,CPWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,4,1910
2004,1,236,2,13,CCaWwS,Soy,Soy,Wwheat,Wheat,C3,FALSE,4,1.386294361,4,4,1867
2004,1,237,2,15,CCaWwS,Can,Can,Corn,Corn,C4,FALSE,4,1.386294361,4,4,1430
2004,1,301,3,27,CSSwP,Soy,Soy,Corn,Corn,C4,FALSE,4,1.386294361,4,4,2547
2004,1,302,3,10,CPWwS,Corn,Corn,Soy,Soy,Legume,FALSE,4,1.386294361,4,4,6297
